"Person ID","First name","Last name",Party,Constituency,URI
13736,Bob,Neill,Conservative,"Bromley and Chislehurst",https://www.theyworkforyou.com/mp/13736/bob_neill/bromley_and_chislehurst
11443,Brooks,Newmark,Conservative,Braintree,https://www.theyworkforyou.com/mp/11443/brooks_newmark/braintree
24948,Sarah,Newton,Conservative,"Truro and Falmouth",https://www.theyworkforyou.com/mp/24948/sarah_newton/truro_and_falmouth
24809,Caroline,Nokes,Conservative,"Romsey and Southampton North",https://www.theyworkforyou.com/mp/24809/caroline_nokes/romsey_and_southampton_north
24827,Jesse,Norman,Conservative,"Hereford and South Herefordshire",https://www.theyworkforyou.com/mp/24827/jesse_norman/hereford_and_south_herefordshire
24877,David,Nuttall,Conservative,"Bury North",https://www.theyworkforyou.com/mp/24877/david_nuttall/bury_north
10670,Stephen,O'Brien,Conservative,Eddisbury,https://www.theyworkforyou.com/mp/10670/stephen_o%27brien/eddisbury
24723,Fiona,O'Donnell,Labour,"East Lothian",https://www.theyworkforyou.com/mp/24723/fiona_o%27donnell/east_lothian
24955,Matthew,Offord,Conservative,Hendon,https://www.theyworkforyou.com/mp/24955/matthew_offord/hendon
24967,Eric,Ollerenshaw,Conservative,"Lancaster and Fleetwood",https://www.theyworkforyou.com/mp/24967/eric_ollerenshaw/lancaster_and_fleetwood
24807,Chi,Onwurah,Labour,"Newcastle upon Tyne Central",https://www.theyworkforyou.com/mp/24807/chi_onwurah/newcastle_upon_tyne_central
24962,Guy,Opperman,Conservative,Hexham,https://www.theyworkforyou.com/mp/24962/guy_opperman/hexham
11145,George,Osborne,Conservative,Tatton,https://www.theyworkforyou.com/mp/11145/george_osborne/tatton
10467,Sandra,Osborne,Labour,"Ayr, Carrick and Cumnock",https://www.theyworkforyou.com/mp/10467/sandra_osborne/ayr%2C_carrick_and_cumnock
10468,Richard,Ottaway,Conservative,"Croydon South",https://www.theyworkforyou.com/mp/10468/richard_ottaway/croydon_south
11148,Albert,Owen,Labour,"Ynys Môn",https://www.theyworkforyou.com/mp/11148/albert_owen/ynys_mon
10470,James,Paice,Conservative,"South East Cambridgeshire",https://www.theyworkforyou.com/mp/10470/james_paice/south_east_cambridgeshire
13852,Ian,"Paisley Jnr",DUP,"North Antrim",https://www.theyworkforyou.com/mp/13852/ian_paisley_jnr/north_antrim
24779,Neil,Parish,Conservative,"Tiverton and Honiton",https://www.theyworkforyou.com/mp/24779/neil_parish/tiverton_and_honiton
24778,Priti,Patel,Conservative,Witham,https://www.theyworkforyou.com/mp/24778/priti_patel/witham
10473,Owen,Paterson,Conservative,"North Shropshire",https://www.theyworkforyou.com/mp/10473/owen_paterson/north_shropshire
24880,Mark,Pawsey,Conservative,Rugby,https://www.theyworkforyou.com/mp/24880/mark_pawsey/rugby
24956,Teresa,Pearce,Labour,"Erith and Thamesmead",https://www.theyworkforyou.com/mp/24956/teresa_pearce/erith_and_thamesmead
11626,Mike,Penning,Conservative,"Hemel Hempstead",https://www.theyworkforyou.com/mp/11626/mike_penning/hemel_hempstead
11924,John,Penrose,Conservative,Weston-Super-Mare,https://www.theyworkforyou.com/mp/11924/john_penrose/weston-super-mare
24832,Andrew,Percy,Conservative,"Brigg and Goole",https://www.theyworkforyou.com/mp/24832/andrew_percy/brigg_and_goole
24845,Toby,Perkins,Labour,Chesterfield,https://www.theyworkforyou.com/mp/24845/toby_perkins/chesterfield
24915,Claire,Perry,Conservative,Devizes,https://www.theyworkforyou.com/mp/24915/claire_perry/devizes
24836,Stephen,Phillips,Conservative,"Sleaford and North Hykeham",https://www.theyworkforyou.com/mp/24836/stephen_phillips/sleaford_and_north_hykeham
24709,Bridget,Phillipson,Labour,"Houghton and Sunderland South",https://www.theyworkforyou.com/mp/24709/bridget_phillipson/houghton_and_sunderland_south
10477,Eric,Pickles,Conservative,"Brentwood and Ongar",https://www.theyworkforyou.com/mp/10477/eric_pickles/brentwood_and_ongar
24747,Christopher,Pincher,Conservative,Tamworth,https://www.theyworkforyou.com/mp/24747/christopher_pincher/tamworth
24756,Daniel,Poulter,Conservative,"Central Suffolk and North Ipswich",https://www.theyworkforyou.com/mp/24756/daniel_poulter/central_suffolk_and_north_ipswich
10484,Steve,Pound,Labour,"Ealing North",https://www.theyworkforyou.com/mp/10484/steve_pound/ealing_north
10489,Dawn,Primarolo,Labour,"Bristol South",https://www.theyworkforyou.com/mp/10489/dawn_primarolo/bristol_south
11172,Mark,Prisk,Conservative,"Hertford and Stortford",https://www.theyworkforyou.com/mp/11172/mark_prisk/hertford_and_stortford
11946,Mark,Pritchard,Conservative,"The Wrekin",https://www.theyworkforyou.com/mp/11946/mark_pritchard/the_wrekin
11174,John,Pugh,"Liberal Democrat",Southport,https://www.theyworkforyou.com/mp/11174/john_pugh/southport
24775,Yasmin,Qureshi,Labour,"Bolton South East",https://www.theyworkforyou.com/mp/24775/yasmin_qureshi/bolton_south_east
24815,Dominic,Raab,Conservative,"Esher and Walton",https://www.theyworkforyou.com/mp/24815/dominic_raab/esher_and_walton
10660,John,Randall,Conservative,"Uxbridge and South Ruislip",https://www.theyworkforyou.com/mp/10660/john_randall/uxbridge_and_south_ruislip
10498,Nick,Raynsford,Labour,"Greenwich and Woolwich",https://www.theyworkforyou.com/mp/10498/nick_raynsford/greenwich_and_woolwich
24899,Mark,Reckless,Conservative,"Rochester and Strood",https://www.theyworkforyou.com/mp/24899/mark_reckless/rochester_and_strood
10499,John,Redwood,Conservative,Wokingham,https://www.theyworkforyou.com/mp/10499/john_redwood/wokingham
11511,Jamie,Reed,Labour,Copeland,https://www.theyworkforyou.com/mp/11511/jamie_reed/copeland
24926,Jacob,Rees-Mogg,Conservative,"North East Somerset",https://www.theyworkforyou.com/mp/24926/jacob_rees-mogg/north_east_somerset
24858,Simon,Reevell,Conservative,Dewsbury,https://www.theyworkforyou.com/mp/24858/simon_reevell/dewsbury
24851,Rachel,Reeves,Labour,"Leeds West",https://www.theyworkforyou.com/mp/24851/rachel_reeves/leeds_west
11185,Alan,Reid,"Liberal Democrat","Argyll and Bute",https://www.theyworkforyou.com/mp/11185/alan_reid/argyll_and_bute
24868,Emma,Reynolds,Labour,"Wolverhampton North East",https://www.theyworkforyou.com/mp/24868/emma_reynolds/wolverhampton_north_east
24929,Jonathan,Reynolds,Labour,"Stalybridge and Hyde",https://www.theyworkforyou.com/mp/24929/jonathan_reynolds/stalybridge_and_hyde
11660,Malcolm,Rifkind,Conservative,Kensington,https://www.theyworkforyou.com/mp/11660/malcolm_rifkind/kensington
11607,Linda,Riordan,Labour,Halifax,https://www.theyworkforyou.com/mp/11607/linda_riordan/halifax
13856,Margaret,Ritchie,"Social Democratic and Labour Party","South Down",https://www.theyworkforyou.com/mp/13856/margaret_ritchie/south_down
10503,Andrew,Robathan,Conservative,"South Leicestershire",https://www.theyworkforyou.com/mp/10503/andrew_robathan/south_leicestershire
11189,Angus,Robertson,"Scottish National Party",Moray,https://www.theyworkforyou.com/mp/11189/angus_robertson/moray
11190,Hugh,Robertson,Conservative,"Faversham and Mid Kent",https://www.theyworkforyou.com/mp/11190/hugh_robertson/faversham_and_mid_kent
10684,John,Robertson,Labour,"Glasgow North West",https://www.theyworkforyou.com/mp/10684/john_robertson/glasgow_north_west
10505,Laurence,Robertson,Conservative,Tewkesbury,https://www.theyworkforyou.com/mp/10505/laurence_robertson/tewkesbury
10506,Geoffrey,Robinson,Labour,"Coventry North West",https://www.theyworkforyou.com/mp/10506/geoffrey_robinson/coventry_north_west
11513,Dan,Rogerson,"Liberal Democrat","North Cornwall",https://www.theyworkforyou.com/mp/11513/dan_rogerson/north_cornwall
11199,Andrew,Rosindell,Conservative,Romford,https://www.theyworkforyou.com/mp/11199/andrew_rosindell/romford
24935,Steve,Rotheram,Labour,"Liverpool, Walton",https://www.theyworkforyou.com/mp/24935/steve_rotheram/liverpool%2C_walton
10517,Frank,Roy,Labour,"Motherwell and Wishaw",https://www.theyworkforyou.com/mp/10517/frank_roy/motherwell_and_wishaw
14142,Lindsay,Roy,Labour,Glenrothes,https://www.theyworkforyou.com/mp/14142/lindsay_roy/glenrothes
10518,Chris,Ruane,Labour,"Vale of Clwyd",https://www.theyworkforyou.com/mp/10518/chris_ruane/vale_of_clwyd
24795,Amber,Rudd,Conservative,"Hastings and Rye",https://www.theyworkforyou.com/mp/24795/amber_rudd/hastings_and_rye
10519,Joan,Ruddock,Labour,"Lewisham, Deptford",https://www.theyworkforyou.com/mp/10519/joan_ruddock/lewisham%2C_deptford
10520,David,Ruffley,Conservative,"Bury St Edmunds",https://www.theyworkforyou.com/mp/10520/david_ruffley/bury_st_edmunds
10521,Bob,Russell,"Liberal Democrat",Colchester,https://www.theyworkforyou.com/mp/10521/bob_russell/colchester
24820,David,Rutley,Conservative,Macclesfield,https://www.theyworkforyou.com/mp/24820/david_rutley/macclesfield
10527,Adrian,Sanders,"Liberal Democrat",Torbay,https://www.theyworkforyou.com/mp/10527/adrian_sanders/torbay
24792,Laura,Sandys,Conservative,"South Thanet",https://www.theyworkforyou.com/mp/24792/laura_sandys/south_thanet
24738,Anas,Sarwar,Labour,"Glasgow Central",https://www.theyworkforyou.com/mp/24738/anas_sarwar/glasgow_central
11651,Lee,Scott,Conservative,"Ilford North",https://www.theyworkforyou.com/mp/11651/lee_scott/ilford_north
11760,Alison,Seabeck,Labour,"Plymouth, Moor View",https://www.theyworkforyou.com/mp/11760/alison_seabeck/plymouth%2C_moor_view
11216,Andrew,Selous,Conservative,"South West Bedfordshire",https://www.theyworkforyou.com/mp/11216/andrew_selous/south_west_bedfordshire
13864,Jim,Shannon,DUP,Strangford,https://www.theyworkforyou.com/mp/13864/jim_shannon/strangford
11917,Grant,Shapps,Conservative,"Welwyn Hatfield",https://www.theyworkforyou.com/mp/11917/grant_shapps/welwyn_hatfield
24902,Alok,Sharma,Conservative,"Reading West",https://www.theyworkforyou.com/mp/24902/alok_sharma/reading_west
13934,Virendra,Sharma,Labour,"Ealing, Southall",https://www.theyworkforyou.com/mp/13934/virendra_sharma/ealing%2C_southall
10534,Barry,Sheerman,Labour,Huddersfield,https://www.theyworkforyou.com/mp/10534/barry_sheerman/huddersfield
24893,Alec,Shelbrooke,Conservative,"Elmet and Rothwell",https://www.theyworkforyou.com/mp/24893/alec_shelbrooke/elmet_and_rothwell
10537,Richard,Shepherd,Conservative,Aldridge-Brownhills,https://www.theyworkforyou.com/mp/10537/richard_shepherd/aldridge-brownhills
11221,Jim,Sheridan,Labour,"Paisley and Renfrewshire North",https://www.theyworkforyou.com/mp/11221/jim_sheridan/paisley_and_renfrewshire_north
24847,Gavin,Shuker,Labour,"Luton South",https://www.theyworkforyou.com/mp/24847/gavin_shuker/luton_south
11224,Mark,Simmonds,Conservative,"Boston and Skegness",https://www.theyworkforyou.com/mp/11224/mark_simmonds/boston_and_skegness
11892,David,Simpson,DUP,"Upper Bann",https://www.theyworkforyou.com/mp/11892/david_simpson/upper_bann
10542,Keith,Simpson,Conservative,Broadland,https://www.theyworkforyou.com/mp/10542/keith_simpson/broadland
10543,Marsha,Singh,Labour,"Bradford West",https://www.theyworkforyou.com/mp/10543/marsha_singh/bradford_west
24713,Chris,Skidmore,Conservative,Kingswood,https://www.theyworkforyou.com/mp/24713/chris_skidmore/kingswood
10544,Dennis,Skinner,Labour,Bolsover,https://www.theyworkforyou.com/mp/10544/dennis_skinner/bolsover
11559,Andrew,Slaughter,Labour,Hammersmith,https://www.theyworkforyou.com/mp/11559/andrew_slaughter/hammersmith
10545,Andrew,Smith,Labour,"Oxford East",https://www.theyworkforyou.com/mp/10545/andrew_smith/oxford_east
11814,Angela,Smith,Labour,"Penistone and Stocksbridge",https://www.theyworkforyou.com/mp/11814/angela_smith/penistone_and_stocksbridge
24691,Chloe,Smith,Conservative,"Norwich North",https://www.theyworkforyou.com/mp/24691/chloe_smith/norwich_north
24802,Henry,Smith,Conservative,Crawley,https://www.theyworkforyou.com/mp/24802/henry_smith/crawley
24961,Julian,Smith,Conservative,"Skipton and Ripon",https://www.theyworkforyou.com/mp/24961/julian_smith/skipton_and_ripon
24728,Nick,Smith,Labour,"Blaenau Gwent",https://www.theyworkforyou.com/mp/24728/nick_smith/blaenau_gwent
24797,Owen,Smith,Labour,Pontypridd,https://www.theyworkforyou.com/mp/24797/owen_smith/pontypridd
10552,Robert,Smith,"Liberal Democrat","West Aberdeenshire and Kincardine",https://www.theyworkforyou.com/mp/10552/robert_smith/west_aberdeenshire_and_kincardine
10555,Nicholas,Soames,Conservative,"Mid Sussex",https://www.theyworkforyou.com/mp/10555/nicholas_soames/mid_sussex
24772,Anna,Soubry,Conservative,Broxtowe,https://www.theyworkforyou.com/mp/24772/anna_soubry/broxtowe
11675,Peter,Soulsby,Labour,"Leicester South",https://www.theyworkforyou.com/mp/11675/peter_soulsby/leicester_south
10558,John,Spellar,Labour,Warley,https://www.theyworkforyou.com/mp/10558/john_spellar/warley
10559,Caroline,Spelman,Conservative,Meriden,https://www.theyworkforyou.com/mp/10559/caroline_spelman/meriden
24909,Mark,Spencer,Conservative,Sherwood,https://www.theyworkforyou.com/mp/24909/mark_spencer/sherwood
10563,John,Stanley,Conservative,"Tonbridge and Malling",https://www.theyworkforyou.com/mp/10563/john_stanley/tonbridge_and_malling
24759,Andrew,Stephenson,Conservative,Pendle,https://www.theyworkforyou.com/mp/24759/andrew_stephenson/pendle
24799,John,Stevenson,Conservative,Carlisle,https://www.theyworkforyou.com/mp/24799/john_stevenson/carlisle
24907,Bob,Stewart,Conservative,Beckenham,https://www.theyworkforyou.com/mp/24907/bob_stewart/beckenham
24947,Iain,Stewart,Conservative,"Milton Keynes South",https://www.theyworkforyou.com/mp/24947/iain_stewart/milton_keynes_south
24964,Rory,Stewart,Conservative,"Penrith and The Border",https://www.theyworkforyou.com/mp/24964/rory_stewart/penrith_and_the_border
10574,Jack,Straw,Labour,Blackburn,https://www.theyworkforyou.com/mp/10574/jack_straw/blackburn
10575,Gary,Streeter,Conservative,"South West Devon",https://www.theyworkforyou.com/mp/10575/gary_streeter/south_west_devon
24914,Mel,Stride,Conservative,"Central Devon",https://www.theyworkforyou.com/mp/24914/mel_stride/central_devon
10576,Graham,Stringer,Labour,"Blackley and Broughton",https://www.theyworkforyou.com/mp/10576/graham_stringer/blackley_and_broughton
10577,Gisela,Stuart,Labour,"Birmingham, Edgbaston",https://www.theyworkforyou.com/mp/10577/gisela_stuart/birmingham%2C_edgbaston
11406,Graham,Stuart,Conservative,"Beverley and Holderness",https://www.theyworkforyou.com/mp/11406/graham_stuart/beverley_and_holderness
10578,Andrew,Stunell,"Liberal Democrat","Hazel Grove",https://www.theyworkforyou.com/mp/10578/andrew_stunell/hazel_grove
24853,Julian,Sturdy,Conservative,"York Outer",https://www.theyworkforyou.com/mp/24853/julian_sturdy/york_outer
10579,Gerry,Sutcliffe,Labour,"Bradford South",https://www.theyworkforyou.com/mp/10579/gerry_sutcliffe/bradford_south
24819,Ian,Swales,"Liberal Democrat",Redcar,https://www.theyworkforyou.com/mp/24819/ian_swales/redcar
10580,Desmond,Swayne,Conservative,"New Forest West",https://www.theyworkforyou.com/mp/10580/desmond_swayne/new_forest_west
11971,Jo,Swinson,"Liberal Democrat","East Dunbartonshire",https://www.theyworkforyou.com/mp/11971/jo_swinson/east_dunbartonshire
11265,Hugo,Swire,Conservative,"East Devon",https://www.theyworkforyou.com/mp/11265/hugo_swire/east_devon
10582,Robert,Syms,Conservative,Poole,https://www.theyworkforyou.com/mp/10582/robert_syms/poole
11267,Mark,Tami,Labour,"Alyn and Deeside",https://www.theyworkforyou.com/mp/11267/mark_tami/alyn_and_deeside
10583,Peter,Tapsell,Conservative,"Louth and Horncastle",https://www.theyworkforyou.com/mp/10583/peter_tapsell/louth_and_horncastle
11350,Sarah,Teather,"Liberal Democrat","Brent Central",https://www.theyworkforyou.com/mp/11350/sarah_teather/brent_central
10594,Gareth,Thomas,Labour,"Harrow West",https://www.theyworkforyou.com/mp/10594/gareth_thomas/harrow_west
11656,Emily,Thornberry,Labour,"Islington South and Finsbury",https://www.theyworkforyou.com/mp/11656/emily_thornberry/islington_south_and_finsbury
11280,John,Thurso,"Liberal Democrat","Caithness, Sutherland and Easter Ross",https://www.theyworkforyou.com/mp/11280/john_thurso/caithness%2C_sutherland_and_easter_ross
10596,Stephen,Timms,Labour,"East Ham",https://www.theyworkforyou.com/mp/10596/stephen_timms/east_ham
14128,Edward,Timpson,Conservative,"Crewe and Nantwich",https://www.theyworkforyou.com/mp/14128/edward_timpson/crewe_and_nantwich
24870,Justin,Tomlinson,Conservative,"North Swindon",https://www.theyworkforyou.com/mp/24870/justin_tomlinson/north_swindon
10602,David,Tredinnick,Conservative,Bosworth,https://www.theyworkforyou.com/mp/10602/david_tredinnick/bosworth
10604,Jon,Trickett,Labour,Hemsworth,https://www.theyworkforyou.com/mp/10604/jon_trickett/hemsworth
24941,Elizabeth,Truss,Conservative,"South West Norfolk",https://www.theyworkforyou.com/mp/24941/elizabeth_truss/south_west_norfolk
11291,Andrew,Turner,Conservative,"Isle of Wight",https://www.theyworkforyou.com/mp/11291/andrew_turner/isle_of_wight
24767,Karl,Turner,Labour,"Kingston upon Hull East",https://www.theyworkforyou.com/mp/24767/karl_turner/kingston_upon_hull_east
10610,Derek,Twigg,Labour,Halton,https://www.theyworkforyou.com/mp/10610/derek_twigg/halton
10611,Stephen,Twigg,Labour,"Liverpool, West Derby",https://www.theyworkforyou.com/mp/10611/stephen_twigg/liverpool%2C_west_derby
10613,Andrew,Tyrie,Conservative,Chichester,https://www.theyworkforyou.com/mp/10613/andrew_tyrie/chichester
24950,Chuka,Umunna,Labour,Streatham,https://www.theyworkforyou.com/mp/24950/chuka_umunna/streatham
24886,Paul,Uppal,Conservative,"Wolverhampton South West",https://www.theyworkforyou.com/mp/24886/paul_uppal/wolverhampton_south_west
11905,Ed,Vaizey,Conservative,Wantage,https://www.theyworkforyou.com/mp/11905/ed_vaizey/wantage
11475,Shailesh,Vara,Conservative,"North West Cambridgeshire",https://www.theyworkforyou.com/mp/11475/shailesh_vara/north_west_cambridgeshire
10614,Keith,Vaz,Labour,"Leicester East",https://www.theyworkforyou.com/mp/10614/keith_vaz/leicester_east
24852,Valerie,Vaz,Labour,"Walsall South",https://www.theyworkforyou.com/mp/24852/valerie_vaz/walsall_south
24814,Martin,Vickers,Conservative,Cleethorpes,https://www.theyworkforyou.com/mp/24814/martin_vickers/cleethorpes
11500,Theresa,Villiers,Conservative,"Chipping Barnet",https://www.theyworkforyou.com/mp/11500/theresa_villiers/chipping_barnet
11461,Charles,Walker,Conservative,Broxbourne,https://www.theyworkforyou.com/mp/11461/charles_walker/broxbourne
24862,Robin,Walker,Conservative,Worcester,https://www.theyworkforyou.com/mp/24862/robin_walker/worcester
11668,Ben,Wallace,Conservative,"Wyre and Preston North",https://www.theyworkforyou.com/mp/11668/ben_wallace/wyre_and_preston_north
10619,Joan,Walley,Labour,"Stoke-on-Trent North",https://www.theyworkforyou.com/mp/10619/joan_walley/stoke-on-trent_north
10620,Robert,Walter,Conservative,"North Dorset",https://www.theyworkforyou.com/mp/10620/robert_walter/north_dorset
24946,David,Ward,"Liberal Democrat","Bradford East",https://www.theyworkforyou.com/mp/24946/david_ward/bradford_east
11308,Angela,Watkinson,Conservative,"Hornchurch and Upminster",https://www.theyworkforyou.com/mp/11308/angela_watkinson/hornchurch_and_upminster
11309,Tom,Watson,Labour,"West Bromwich East",https://www.theyworkforyou.com/mp/11309/tom_watson/west_bromwich_east
10625,Dave,Watts,Labour,"St Helens North",https://www.theyworkforyou.com/mp/10625/dave_watts/st_helens_north
24889,Mike,Weatherley,Conservative,Hove,https://www.theyworkforyou.com/mp/24889/mike_weatherley/hove
10626,Steve,Webb,"Liberal Democrat","Thornbury and Yate",https://www.theyworkforyou.com/mp/10626/steve_webb/thornbury_and_yate
11312,Michael,Weir,"Scottish National Party",Angus,https://www.theyworkforyou.com/mp/11312/michael_weir/angus
24930,James,Wharton,Conservative,"Stockton South",https://www.theyworkforyou.com/mp/24930/james_wharton/stockton_south
24769,Heather,Wheeler,Conservative,"South Derbyshire",https://www.theyworkforyou.com/mp/24769/heather_wheeler/south_derbyshire
24959,Chris,White,Conservative,"Warwick and Leamington",https://www.theyworkforyou.com/mp/24959/chris_white/warwick_and_leamington
24812,Eilidh,Whiteford,"Scottish National Party","Banff and Buchan",https://www.theyworkforyou.com/mp/24812/eilidh_whiteford/banff_and_buchan
10630,Alan,Whitehead,Labour,"Southampton, Test",https://www.theyworkforyou.com/mp/10630/alan_whitehead/southampton%2C_test
24944,Craig,Whittaker,Conservative,"Calder Valley",https://www.theyworkforyou.com/mp/24944/craig_whittaker/calder_valley
10632,John,Whittingdale,Conservative,Maldon,https://www.theyworkforyou.com/mp/10632/john_whittingdale/maldon
10633,Malcolm,Wicks,Labour,"Croydon North",https://www.theyworkforyou.com/mp/10633/malcolm_wicks/croydon_north
11318,Bill,Wiggin,Conservative,"North Herefordshire",https://www.theyworkforyou.com/mp/11318/bill_wiggin/north_herefordshire
10637,David,Willetts,Conservative,Havant,https://www.theyworkforyou.com/mp/10637/david_willetts/havant
11323,Hywel,Williams,"Plaid Cymru",Arfon,https://www.theyworkforyou.com/mp/11323/hywel_williams/arfon
11489,Mark,Williams,"Liberal Democrat",Ceredigion,https://www.theyworkforyou.com/mp/11489/mark_williams/ceredigion
11324,Roger,Williams,"Liberal Democrat","Brecon and Radnorshire",https://www.theyworkforyou.com/mp/11324/roger_williams/brecon_and_radnorshire
11458,Stephen,Williams,"Liberal Democrat","Bristol West",https://www.theyworkforyou.com/mp/11458/stephen_williams/bristol_west
24830,Chris,Williamson,Labour,"Derby North",https://www.theyworkforyou.com/mp/24830/chris_williamson/derby_north
24729,Gavin,Williamson,Conservative,"South Staffordshire",https://www.theyworkforyou.com/mp/24729/gavin_williamson/south_staffordshire
11480,Jennifer,Willott,"Liberal Democrat","Cardiff Central",https://www.theyworkforyou.com/mp/11480/jennifer_willott/cardiff_central
13933,Phil,Wilson,Labour,Sedgefield,https://www.theyworkforyou.com/mp/13933/phil_wilson/sedgefield
11773,Rob,Wilson,Conservative,"Reading East",https://www.theyworkforyou.com/mp/11773/rob_wilson/reading_east
11374,Sammy,Wilson,DUP,"East Antrim",https://www.theyworkforyou.com/mp/11374/sammy_wilson/east_antrim
10645,David,Winnick,Labour,"Walsall North",https://www.theyworkforyou.com/mp/10645/david_winnick/walsall_north
10648,Rosie,Winterton,Labour,"Doncaster Central",https://www.theyworkforyou.com/mp/10648/rosie_winterton/doncaster_central
11333,Pete,Wishart,"Scottish National Party","Perth and North Perthshire",https://www.theyworkforyou.com/mp/11333/pete_wishart/perth_and_north_perthshire
24761,Sarah,Wollaston,Conservative,Totnes,https://www.theyworkforyou.com/mp/24761/sarah_wollaston/totnes
10650,Mike,Wood,Labour,"Batley and Spen",https://www.theyworkforyou.com/mp/10650/mike_wood/batley_and_spen
24837,John,Woodcock,Labour,"Barrow and Furness",https://www.theyworkforyou.com/mp/24837/john_woodcock/barrow_and_furness
10651,Shaun,Woodward,Labour,"St Helens South and Whiston",https://www.theyworkforyou.com/mp/10651/shaun_woodward/st_helens_south_and_whiston
10652,Phil,Woolas,Labour,"Oldham East and Saddleworth",https://www.theyworkforyou.com/mp/10652/phil_woolas/oldham_east_and_saddleworth
11340,David,Wright,Labour,Telford,https://www.theyworkforyou.com/mp/11340/david_wright/telford
11362,Iain,Wright,Labour,Hartlepool,https://www.theyworkforyou.com/mp/11362/iain_wright/hartlepool
11791,Jeremy,Wright,Conservative,"Kenilworth and Southam",https://www.theyworkforyou.com/mp/11791/jeremy_wright/kenilworth_and_southam
24874,Simon,Wright,"Liberal Democrat","Norwich South",https://www.theyworkforyou.com/mp/24874/simon_wright/norwich_south
10658,Tim,Yeo,Conservative,"South Suffolk",https://www.theyworkforyou.com/mp/10658/tim_yeo/south_suffolk
10659,George,Young,Conservative,"North West Hampshire",https://www.theyworkforyou.com/mp/10659/george_young/north_west_hampshire
24822,Nadhim,Zahawi,Conservative,Stratford-on-Avon,https://www.theyworkforyou.com/mp/24822/nadhim_zahawi/stratford-on-avon
